Link,Huurprijs,Prijs details,Locatie,m2,Kamers,Specificaties,Huurovereenkomst,Bouwjaar,Badkamers,Faciliteiten,Balkon,Tuin,Energie label,Opslag,Parkeren,Type parkeerplaats,Garage,Beschrijving,Verzoek,Tuin m2,Buurt,Stad,Gemiddelde WOZ,Punten oppervlakte,Punten verwarming,Punten sanitair,Punten buitenruimten,Punten energie,Punten parkeerruimten,Punten keuken,Punten WOZ,COROP,Punten,Punten WOZ max,Punten zonder CAP
https://www.pararius.com/apartment-for-rent/kwadijk/7c14e948/stationsweg,1295.0,Excludes: Service costs,1471 CM,48.0,2,,Temporary rental,2022.0,1.0,"Lift
Intercom
Awnings
Shower
Toilet",Present,Not present,A+++,Not present,Yes,Public,No,"Description
Nice apartment with balcony for rent in Kwadijk with 1 bedroom in the Kwadijk district.",False,,Kwadijk,kwadijk,520000.0,45.0,6,8.0,2.0,57,0,0.0,82.30713245997089,False,186.0,66.1013537117904,200.3071324599709
https://www.pararius.com/house-for-rent/warmond/0ff63e8a/watertuin,1195.0,,2362 XB,79.0,2,,,1972.0,1.0,,,Present (80 m²),D,,,,No,"Description
Location:
This charming holiday home is located in a unique location, in the middle of the Groene Hart. Away from all the city noise, rural and yet not remote. This bungalow is located on the small-scale and charming recreation park De Watertuin. Here you will experience the peace and space that the green, water-rich environment offers. Easily accessible from the A4 towards Amsterdam and The Hague. In addition, the bungalow is a stone's throw from the oh so cozy Leiden.
Layout:
Hall, toilet, living room with patio doors to spacious sunny garden, spacious kitchen equipped with various appliances
1st floor: landing with guest bed, bedroom and spacious bathroom
Special features:
- Available from 25-10-2024
- Rental period until 25-04-2025
- Will be rented furnished
- 1 month deposit
- No pets
- Smoking prohibited
- The house has a recreational destination in this house you cannot register with the municipality.
Costs:
Rent: €1195,00
service costs €300,00
this includes the costs of gas, water, electricity, internet and TV and municipal taxes.
These costs are based on a post-calculation
Internet: €60,00
123Wonen Leiden acts as a rental agent for the owner for this living space. Therefore, no brokerage costs apply for this property. Do you find this offer on a website other than ******? Check our own website for the current offer: ******
Tip us a landlord and if 123Wonen is allowed to act as a rental agent there, you will receive €100.00 as a thank you after successful mediation. Registration and conditions see ******
For more information or a no-obligation viewing, we cordially invite you to contact:
123Wonen Leiden
Schipholweg 103
2316XC Leiden
071-2071700
******
Property offer: ******",False,80.0,Warmond buitengebied-Oosteinde,warmond,701000.0,74.0625,6,4.0,15.0,14,0,0.0,86.74854900226632,False,186.0,65.93764617074788,199.81104900226632
https://www.pararius.com/house-for-rent/grashoek/df1ee459/belgenhoek,1355.0,Excludes: Service costs,5985 NJ,52.0,2,,Temporary rental,2022.0,1.0,"Cable TV
Fibre-optic connection
Internet connection
Awnings
Satellite
Sliding doors",Not present,Present (located on the south),,Not present,Yes,On private land,No,"Description
Holiday Home for Rent in the Countryside of Grashoek – Peace, Nature, and Comfort
Stay in our cozy holiday home, located in the peaceful, green surroundings of Grashoek, Limburg. This picturesque location is the ideal base for nature lovers, hikers, and cyclists. Our home offers the perfect combination of relaxation and adventure.
Facilities:
Spacious terrace with beautiful views of the green garden and surrounding nature
Cozy sitting area with a flat-screen TV and cable channels
Fully equipped kitchen, including a fridge, dishwasher, microwave, stove, coffee maker, and kettle
Modern bathroom with shower and hairdryer
Free WiFi
Free private parking
Discover the stunning nature of Grashoek and its surroundings:
Grashoek is situated in the heart of the rural Peel region, one of the most beautiful nature areas in Limburg. Enjoy vast fields, forests, and heathlands, perfect for long walks and bike rides. The area is known for its tranquility, space, and rich flora and fauna. Visit nearby nature reserves like De Groote Peel National Park, where you can spot rare birds and walk on boardwalks through the marshlands.
Things to do in the area:
Besides the beautiful nature, the area offers plenty of recreational activities:
Toverland (7.6 km): A magical amusement park for all ages.
De Groote Peel National Park: A paradise for hikers and bird watchers.
Cycling and walking routes: The area offers an extensive network of well-marked trails through the Limburg countryside.
Historic villages: Discover charming villages in the region, such as Kessel and Baarlo, with their cozy terraces and castles.
Day trip to Eindhoven (36 km): For those seeking urban activities, Eindhoven, with its shops, museums, and restaurants, is a short drive away.
Whether you want to relax in the garden, explore the area by bike (bike rental available), or take a trip to nearby cities or nature reserves, our holiday home offers the perfect place to recharge and enjoy nature.
Central location:
7.6 km from Toverland
36 km from Eindhoven and various sports and recreation centers
45 km from Eindhoven Airport
Book now and experience the peace and beauty of the Limburg countryside!",False,,Kievitsheide,grashoek,488000.0,48.75,6,8.0,2.0,41,4,2.5,73.98085320792745,False,186.0,61.45618155861606,186.23085320792745
https://www.pararius.com/house-for-rent/middelburg/58ef181c/prinsenhove,1335.0,Excludes: Service costs,4336 HE,110.0,5,,Unlimited period,1970.0,1.0,"Shower
Toilet",Not present,"Present (48 m², located on the south-east)",C,Present,Yes,Public,No,"Description
Nice single-family home in a nice spot next to a park with an unobstructed view. The house is spacious and has 4 spacious bedrooms, a conservatory linked to the sunny backyard with free back entrance and a separate storage room adjacent to the firebreak.
Includes:
Ground floor: Spacious hall with toilet and staircase. Spacious living room with sun blinds and a view of the park in front. The kitchen with sufficient space for your white goods and with access to the spacious conservatory where you can relax early in the year.
First floor: Landing. Three remarkably spacious bedrooms, 2 with spacious fitted wardrobes. A compact but neat shower room with a sink and a second toilet.
Second floor (accessible via staircase): landing with central heating system and spacious 4th bedroom with dormer window and plenty of storage space.
There is a sunny backyard with storage and free back as well as a nice front garden.
Location:
The house is located in the Magistraatwijk, this is a neighborhood with many amenities, including a large shopping center with a variety of shops, various primary schools, childcare, churches and a community center. The district borders the large city park ""het Meiveld"" where there is also a playground and petting zoo. In short, a nice and child-friendly neighborhood!",False,48.0,Magistraatwijk III,middelburg,224000.0,103.125,15,8.0,15.0,22,0,0.0,23.892417626042082,False,187.02,23.892417626042082,187.0174176260421
https://www.pararius.com/apartment-for-rent/helmond/5b6eda41/statenlaan,1395.0,,5708 ZX,88.0,3,,,2012.0,1.0,"Bath
Shower
Storage space
Toilet",Not present,Present,A,Present,,,Yes,"Description
Lovely apartment with garden for rent in Helmond with 2 bedrooms in the De Veste district.",False,,De Veste,helmond,388000.0,82.5,9,8.0,2.0,41,0,0.0,45.25367209210004,False,187.75,45.25367209210004,187.75367209210003
https://www.pararius.com/house-for-rent/burgerbrug/02d25227/rijksweg,1395.0,,1754 EB,102.0,4,,,1910.0,1.0,,,Present (270 m²),D,,,,No,"Description
We warmly welcome you to this beautiful and tastefully renovated home! In the house, you will find peace and space. The property is located along the canal and the main road between Alkmaar and Den Helder.
The house is situated in the picturesque village of Burgerbrug, in the municipality of Schagen. Burgerbrug is close to the North Sea coast, just a few minutes' drive from the dunes and the beach of Petten. This region is known for its expansive polders, beautiful cycling routes, and tranquil living environment. Additionally, cities like Alkmaar and Schagen are easily accessible for daily amenities, shops, and lively markets.
The location makes it an ideal spot for those seeking peace and nature lovers, while larger cities and the beach are within reach.
The apartment is centrally located, near the beach, dunes, Alkmaar, Schagen, and Texel. From the roof terrace, you have a magnificent view of the Hondsbosche seawall and the surrounding countryside.
Layout
From the entrance, you enter the living room with a kitchen that is fully equipped with modern amenities, and the living room features a sofa, TV, pellet stove, and a table with 6 chairs. On the ground floor, there is also a toilet and a washer-dryer combination. Upstairs, there are three bedrooms, a bathroom, and a separate toilet. One bedroom has access to the roof terrace with a panoramic view.
Please note:
This property is available for temporary rental. Due to new rental legislation effective July 1, 2024, we can only rent this home to the following groups:
Renovation: Tenants who, due to urgent work or renovation as referred to in Article 220, second paragraph, of Book 7 of the Dutch Civil Code, must vacate their residence and temporarily require alternative accommodation.
Separation: Individuals with one or more minor children who no longer live in a sustainable household with the other parent and wish to remain close to their children.
Details
Available from November 1, 2023, for specific target groups
Rental period until a maximum of April 1, 2024
Rent is exclusive of gas, water, and electricity
Two months' deposit
Furnished",False,270.0,Burgervlotbrug en Buitengebied,burgerbrug,430000.0,95.625,12,4.0,15.0,14,0,0.0,47.409110369038444,False,188.03,47.409110369038444,188.03411036903844
https://www.pararius.com/apartment-for-rent/leersum/609e78d1/gaspeldoornlaan,1260.0,,3956 DN,96.0,3,Accessible for seniors,,1999.0,1.0,"Bath
Mechanical ventilation
Shower
Storage space
Toilet",Present,Not present,B,Present,Yes,Public,No,"Description
Lovely apartment with balcony for rent in Leersum with 2 bedrooms in the Leersum-Dorp district.",False,,Leersum-Dorp,leersum,435000.0,90.0,9,8.0,2.0,34,0,0.0,48.78711790393013,False,191.79,48.78711790393013,191.78711790393012
https://www.pararius.com/apartment-for-rent/horssen/8115d541/zelksestraat,1250.0,Excludes: Service costs,6631 KE,70.0,2,Monumental building,Unlimited period,2023.0,1.0,"Lift
Toilet",Not present,"Present (10.000 m², located on the south-east)",A+,Present,Yes,Public,No,"Description
Beautiful apartment with garden for rent in Horssen with 1 bedroom in the Horssen Buitengebied district.",False,10.0,Horssen Buitengebied,horssen,529000.0,65.625,6,4.0,5.5,47,0,0.0,69.00062383031815,False,193.18,65.05145586400499,197.12562383031815
https://www.pararius.com/apartment-for-rent/deventer/927cb042/herman-boerhaavelaan,1220.0,Includes: Service costs,7415 EX,90.0,3,,Unlimited period,1955.0,1.0,,Present,Not present,A,Not present,Yes,Public,No,"Description
Lovely apartment with balcony for rent in Deventer with 2 bedrooms in the Rollecatekwartier district.",False,,Rollecatekwartier,deventer,458000.0,84.375,9,4.0,2.0,41,0,0.0,53.22222222222222,False,193.6,53.22222222222222,193.59722222222223
https://www.pararius.com/house-for-rent/hoeven/1c61982b/haspelstraat,1375.0,,4741 HS,80.0,4,,,2000.0,1.0,,,Present (310 m²),B,,,,No,"Description
House with garden for rent in Hoeven with 3 bedrooms in the Verspreide huizen ten zuiden van Hoeven district.",False,310.0,Verspreide huizen ten zuiden van Hoeven,hoeven,444000.0,75.0,12,4.0,15.0,34,0,0.0,54.235807860262014,False,194.24,54.235807860262014,194.235807860262
https://www.pararius.com/house-for-rent/hengelo/27dd61be/piet-muyselaarstraat,1200.0,,7558 ZN,103.0,4,,,1986.0,1.0,,Not present,Present (34 m²),B,Present,Yes,Public,No,"Description
Charming house with garden for rent in Hengelo with 3 bedrooms in the Bovenhoek district.",False,34.0,Bovenhoek,hengelo,308000.0,96.5625,12,4.0,13.899999999999999,34,0,0.0,34.05804044600839,False,194.52,34.05804044600839,194.5205404460084
